,year,date,venue,crowd,match_id,home_team,away_team,home_team_score,away_team_score
102,2018, Sun 10 Jun 1:10pm,Gabba,20476,9616,Brisbane, Essendon,62,84
103,2018, Sun 10 Jun 2:40pm,Optus Stadium,33421,9617,Fremantle, Adelaide,71,68
104,2018, Mon 11 Jun 3:20pm,MCG,83518,9618,Melbourne, Collingwood,91,133
105,2018, Thu 14 Jun 7:20pm,Adelaide Oval,26137,9619,Port Adelaide, Western Bulldogs,132,75
106,2018, Fri 15 Jun 7:50pm,SCG,36402,9620,Sydney, West Coast,72,57
107,2018, Sat 16 Jun 1:45pm,Marvel Stadium,21430,9621,Carlton, Fremantle,46,103
108,2018, Sat 16 Jun 4:35pm,Metricon Stadium,10181,9622,Gold Coast, St Kilda,78,80
109,2018, Sat 16 Jun 7:25pm,MCG,26693,9623,Hawthorn, Adelaide,88,32
110,2018, Sun 17 Jun 3:20pm,MCG,46423,9624,Geelong, Richmond,65,83
111,2018, Thu 21 Jun 6:10pm,Optus Stadium,51409,9625,West Coast, Essendon,52,80
112,2018, Fri 22 Jun 7:20pm,Adelaide Oval,40751,9626,Port Adelaide, Melbourne,75,65
113,2018, Sat 23 Jun 1:45pm,UTAS Stadium,9007,9627,Hawthorn, Gold Coast,96,43
114,2018, Sat 23 Jun 4:35pm,Gabba,11267,9628,Brisbane, GWS,82,109
115,2018, Sat 23 Jun 7:25pm,Marvel Stadium,26301,9629,Western Bulldogs, North Melbourne,75,77
116,2018, Sun 24 Jun 3:20pm,MCG,53706,9630,Collingwood, Carlton,79,59
117,2018, Thu 28 Jun 7:20pm,Marvel Stadium,43519,9631,Richmond, Sydney,93,67
118,2018, Fri 29 Jun 7:50pm,Marvel Stadium,29499,9632,Western Bulldogs, Geelong,103,101
119,2018, Sat 30 Jun 1:45pm,MCG,26562,9633,Carlton, Port Adelaide,69,90
120,2018, Sat 30 Jun 4:05pm,Adelaide Oval,44771,9634,Adelaide, West Coast,88,78
121,2018, Sat 30 Jun 7:25pm,GIANTS Stadium,10866,9636,GWS, Hawthorn,95,84
122,2018, Sat 30 Jun 7:25pm,Metricon Stadium,13637,9635,Gold Coast, Collingwood,60,99
123,2018, Sun 1 Jul 1:10pm,MCG,38910,9637,Melbourne, St Kilda,117,119
124,2018, Sun 1 Jul 2:40pm,Optus Stadium,41674,9639,Fremantle, Brisbane,64,119
125,2018, Sun 1 Jul 3:20pm,Marvel Stadium,45580,9638,Essendon, North Melbourne,125,108
126,2018, Thu 5 Jul 7:20pm,SCG,34363,9640,Sydney, Geelong,59,71
127,2018, Fri 6 Jul 7:50pm,MCG,54934,9641,Richmond, Adelaide,103,56
128,2018, Sat 7 Jul 1:45pm,Gabba,21074,9642,Brisbane, Carlton,120,55
129,2018, Sat 7 Jul 4:05pm,Adelaide Oval,36253,9643,Port Adelaide, St Kilda,86,50
130,2018, Sat 7 Jul 7:10pm,TIO Stadium,8689,9645,Melbourne, Fremantle,102,48
131,2018, Sat 7 Jul 7:25pm,Marvel Stadium,35320,9644,Western Bulldogs, Hawthorn,59,122
132,2018, Sun 8 Jul 1:10pm,Marvel Stadium,14389,9646,North Melbourne, Gold Coast,95,58
133,2018, Sun 8 Jul 2:40pm,Optus Stadium,52105,9648,West Coast, GWS,86,75
134,2018, Sun 8 Jul 3:20pm,MCG,69868,9647,Essendon, Collingwood,62,78
135,2018, Thu 12 Jul 7:20pm,Adelaide Oval,46095,9649,Adelaide, Geelong,112,97
136,2018, Fri 13 Jul 7:50pm,Marvel Stadium,33780,9650,St Kilda, Carlton,116,52
137,2018, Sat 14 Jul 1:45pm,UTAS Stadium,12557,9651,Hawthorn, Brisbane,65,98
138,2018, Sat 14 Jul 4:35pm,MCG,30305,9652,Melbourne, Western Bulldogs,119,69
139,2018, Sat 14 Jul 7:25pm,GIANTS Stadium,14456,9654,GWS, Richmond,79,77
140,2018, Sat 14 Jul 7:25pm,Metricon Stadium,13061,9653,Gold Coast, Essendon,51,95
141,2018, Sun 15 Jul 1:10pm,MCG,53439,9655,Collingwood, West Coast,67,102
142,2018, Sun 15 Jul 2:40pm,Optus Stadium,33190,9657,Fremantle, Port Adelaide,59,50
143,2018, Sun 15 Jul 3:20pm,Marvel Stadium,25633,9656,North Melbourne, Sydney,98,104
144,2018, Fri 20 Jul 7:50pm,Marvel Stadium,36269,9658,St Kilda, Richmond,57,111
145,2018, Sat 21 Jul 1:45pm,MCG,50393,9659,Collingwood, North Melbourne,130,64
146,2018, Sat 21 Jul 2:10pm,SCG,32565,9660,Sydney, Gold Coast,64,88
147,2018, Sat 21 Jul 4:35pm,Marvel Stadium,31564,9661,Essendon, Fremantle,99,70
148,2018, Sat 21 Jul 7:25pm,GMHBA Stadium,30125,9663,Geelong, Melbourne,100,98
149,2018, Sat 21 Jul 7:25pm,Gabba,20475,9662,Brisbane, Adelaide,88,93
150,2018, Sun 22 Jul 1:10pm,Marvel Stadium,30405,9664,Carlton, Hawthorn,52,124
151,2018, Sun 22 Jul 1:20pm,Optus Stadium,46854,9665,West Coast, Western Bulldogs,100,46
152,2018, Sun 22 Jul 4:10pm,Adelaide Oval,34693,9666,Port Adelaide, GWS,58,80
153,2018, Fri 27 Jul 7:50pm,Marvel Stadium,42251,9667,Essendon, Sydney,109,66
154,2018, Sat 28 Jul 1:45pm,MCG,88180,9668,Richmond, Collingwood,105,77
155,2018, Sat 28 Jul 2:10pm,GMHBA Stadium,28226,9669,Geelong, Brisbane,120,78
156,2018, Sat 28 Jul 4:35pm,GIANTS Stadium,12014,9670,GWS, St Kilda,86,61
157,2018, Sat 28 Jul 7:10pm,Adelaide Oval,45880,9672,Adelaide, Melbourne,77,90
158,2018, Sat 28 Jul 7:25pm,Metricon Stadium,10776,9671,Gold Coast, Carlton,44,79
159,2018, Sun 29 Jul 1:10pm,Blundstone Arena,11176,9673,North Melbourne, West Coast,81,41
160,2018, Sun 29 Jul 2:40pm,Optus Stadium,41845,9675,Fremantle, Hawthorn,53,112
161,2018, Sun 29 Jul 3:20pm,Mars Stadium,6450,9674,Western Bulldogs, Port Adelaide,34,78
162,2018, Fri 3 Aug 7:50pm,MCG,67054,9676,Richmond, Geelong,85,82
163,2018, Sat 4 Aug 1:45pm,MCG,68857,9677,Hawthorn, Essendon,107,103
164,2018, Sat 4 Aug 2:10pm,Gabba,18395,9678,Brisbane, North Melbourne,104,107
165,2018, Sat 4 Aug 4:05pm,Adelaide Oval,50377,9679,Adelaide, Port Adelaide,96,93
166,2018, Sat 4 Aug 7:25pm,Marvel Stadium,20748,9680,St Kilda, Western Bulldogs,68,103
167,2018, Sat 4 Aug 7:25pm,SCG,39238,9681,Sydney, Collingwood,73,71
168,2018, Sun 5 Aug 1:10pm,Marvel Stadium,16697,9682,Carlton, GWS,46,151
169,2018, Sun 5 Aug 2:40pm,Optus Stadium,57375,9684,West Coast, Fremantle,142,84
170,2018, Sun 5 Aug 3:20pm,MCG,23072,9683,Melbourne, Gold Coast,143,47
171,2018, Fri 10 Aug 7:50pm,Marvel Stadium,37483,9685,Essendon, St Kilda,122,79
172,2018, Sat 11 Aug 1:45pm,MCG,59529,9686,Hawthorn, Geelong,71,60
173,2018, Sat 11 Aug 2:10pm,Metricon Stadium,18102,9687,Gold Coast, Richmond,51,125
174,2018, Sat 11 Aug 4:05pm,Adelaide Oval,32534,9688,Port Adelaide, West Coast,58,62
175,2018, Sat 11 Aug 7:25pm,Marvel Stadium,33390,9689,Collingwood, Brisbane,104,73
176,2018, Sat 11 Aug 7:25pm,Canberra Oval,13249,9690,GWS, Adelaide,106,92
177,2018, Sun 12 Aug 1:10pm,Marvel Stadium,27031,9691,North Melbourne, Western Bulldogs,85,92
178,2018, Sun 12 Aug 2:40pm,Optus Stadium,40028,9693,Fremantle, Carlton,101,72
179,2018, Sun 12 Aug 3:20pm,MCG,51424,9692,Melbourne, Sydney,78,87
180,2018, Fri 17 Aug 7:50pm,MCG,76424,9694,Richmond, Essendon,81,73
181,2018, Sat 18 Aug 1:45pm,MCG,46286,9695,Collingwood, Port Adelaide,115,64
182,2018, Sat 18 Aug 2:10pm,GMHBA Stadium,24507,9696,Geelong, Fremantle,158,25
183,2018, Sat 18 Aug 4:35pm,GIANTS Stadium,21433,9697,GWS, Sydney,60,80
184,2018, Sat 18 Aug 7:25pm,Marvel Stadium,24795,9699,St Kilda, Hawthorn,76,80
185,2018, Sat 18 Aug 7:25pm,Metricon Stadium,11907,9698,Gold Coast, Brisbane,74,78
186,2018, Sun 19 Aug 1:10pm,Marvel Stadium,24143,9700,Carlton, Western Bulldogs,49,66
187,2018, Sun 19 Aug 1:20pm,Optus Stadium,55824,9701,West Coast, Melbourne,91,108
